Date,Open,High,Low,Close
2015-02-03,24542.490234,24602.599609,24327.509766,24554.779297
2015-02-02,24347.269531,24506.810547,24324.369141,24484.740234
2015-01-30,24771.369141,24771.369141,24450.050781,24507.050781
2015-01-29,24645.199219,24739.220703,24524.179688,24595.849609
2015-01-28,24799.980469,24983.890625,24716.679688,24861.810547
2015-01-27,24995.080078,24995.080078,24672.759766,24807.279297
2015-01-26,24907.189453,24916.490234,24761.550781,24909.900391
2015-01-23,24807.359375,24896.220703,24726.769531,24850.449219
2015-01-22,24480.019531,24589.619141,24438.980469,24522.630859
2015-01-21,24036.410156,24373.279297,24016.630859,24352.580078
2015-01-20,23798.460938,23997.310547,23747.919922,23951.160156
2015-01-19,23971.230469,24049.550781,23590.050781,23738.490234
2015-01-16,24196.849609,24253.089844,24086.210938,24103.519531
2015-01-15,24169.349609,24369.0,24070.390625,24350.910156
2015-01-14,24276.330078,24326.699219,24056.220703,24112.599609
2015-01-13,23908.230469,24254.109375,23908.230469,24215.970703
2015-01-12,24118.589844,24118.589844,23905.009766,24026.460938
2015-01-09,24049.699219,24169.060547,23859.490234,23919.949219
2015-01-08,23920.349609,23941.640625,23719.050781,23835.529297
2015-01-07,23396.699219,23715.710938,23332.029297,23681.259766
2015-01-06,23515.130859,23611.0,23312.5,23485.410156
2015-01-05,23699.189453,23998.869141,23655.519531,23721.320312
2015-01-02,23699.199219,23998.900391,23655.5,23721.300781
2014-12-31,23480.810547,23632.349609,23464.25,23605.039062
2014-12-30,23853.130859,23853.130859,23442.550781,23501.099609
2014-12-29,23694.529297,23867.460938,23694.529297,23773.179688
2014-12-24,23290.419922,23421.099609,23290.419922,23349.339844
